material_id,spacegroup.number,delta_volume,density,full_formula,e_above_hull,structure.lattice.volume,band_gap.optimize_structure_gap,efermi,final_energy,encut,total_magnetization
mp-769768,12,3.93207172,4.76364401,Rb1Mn4O8,0.000894601,151.0126948,,2.96317475,-89.85127139,520,13.000388
mp-769772,12,1.154271987,3.579695583,Li4Cr2O6,0.019132045,105.6492305,,2.33383059,-75.17761353,520,1.99999345
mp-769784,14,3.895172334,3.465164045,Li4Mn4O6,0.09157618,164.6144432,,2.67586152,-90.11977976,520,10.00011505
mp-769793,2,3.469385035,3.911212917,Rb8Fe2O8,0.00440748,392.0491196,,,-81.70933873,520,3.99999995
mp-769794,15,0.897818148,3.021150266,Li4Cr2O6,0.006356616,125.1814873,,1.50244349,-75.33091868,520,2.0000133
mp-769799,63,4.094007345,2.493411866,Na4Fe2O6,0.071282407,199.5550834,,-0.50823021,-62.01390386,520,4.0000113
mp-769824,174,3.513525894,3.497623083,Li3Co3B3O9,0.015876381,177.5848684,,1.81291519,-120.291551,520,2.9999592
mp-769842,65,1.340141808,6.598573104,Li1La4Fe1O8,0.086540345,187.8332534,,8.0608133,-107.2457271,520,4.9999933
mp-769843,2,0.712653416,2.707467039,Li8Fe2O8,0.071642976,181.0596534,,1.02043092,-95.41641952,520,4.00019555
mp-769845,65,0.852194646,6.523997039,Li1La4Mn1O8,0.036050506,189.7495373,,6.97212326,-110.0302514,520,3.9999411
mp-769851,63,1.069697932,3.296869279,Sc2Cr2O8,0.073139532,162.1314596,,1.97723344,-93.38825633,520,1.00031045
mp-769852,2,-2.230506616,3.007383514,Li6Co2O6,0.040403595,141.0802177,,0.98053199,-73.59885291,520,4.0004734
mp-769865,227,3.815453828,4.628553496,V2Cr4O8,0.089344547,157.0875095,,5.74804517,-110.1519575,520,8.99998605
mp-769869,63,4.161362372,4.188534338,Fe2Se2O8,0.047933337,157.6300691,,1.70460209,-69.31730041,520,3.9999941
mp-769887,85,0.991883143,3.653296744,Nb2V2O10,0.029193694,203.4891706,,-0.3740846,-115.1784937,520,6.99E-05
mp-769889,13,0.123277627,7.367249396,Ta2Fe2O8,0.005107044,135.5931659,,2.30337805,-102.1950169,520,4.9996974
mp-769905,148,6.735113915,5.322640436,Zn2Fe2O6,0.109288689,105.6054374,,2.1271552,-55.14750192,520,3.99900215
mp-769922,74,10.83960841,4.420382582,V4Si2O8,0.037940794,145.72869,,6.68381523,-110.5564071,520,6.00003385
mp-769933,166,1.609268206,8.98362225,Ni1Hg1O2,0.019808724,53.84080623,,2.98878922,-15.46584034,520,2.0001835
mp-769934,14,4.989379234,3.239942932,Na4Mn4O6,0.026249518,208.9587674,,2.36821903,-85.24991415,520,9.9996637
mp-769937,63,-127.833459,3.505489784,Mn2Cr2O8,0.040403623,161.9396166,,0.95581831,-86.78011349,520,4.9998982
mp-769949,12,2.114663618,3.778877601,Na4Mn2O6,0,130.8750896,,2.1105434,-68.67664247,520,2.99997765
mp-769969,15,0.523492102,7.935994267,Ta2Fe2O8,0.101244672,125.8756794,,3.82235155,-101.0413654,520,4.9999478
mp-769970,194,2.211871415,4.208227555,Sc2Fe2O6,0.058289469,117.4303107,,2.97491792,-78.29177275,520,5.0001809
mp-769978,63,2.402417166,3.839760853,Cr2Fe2O8,0.098496615,148.6263759,,2.3215378,-81.5721048,520,5.9974244
mp-769983,10,1.100743412,4.130484323,Li2Cr1Fe1O4,0.002876736,74.66351372,,2.97622095,-51.98291788,520,7.9999994
mp-769990,10,1.986938087,3.980884052,Li2Ti1Cr1O4,0.082696505,74.14149434,,5.95845959,-57.53465123,520,1.9882026
mp-769994,12,0.955916327,4.043097694,Li3Ti2Co1O6,0.092203165,111.5021511,,4.74633973,-84.69706418,520,1.9997072
mp-770001,166,3.185397841,4.068003153,Mn3Cr1O8,0.074659005,140.7478963,,0.87766541,-85.48973425,520,11.0000618
mp-770024,166,2.025476397,4.150064126,Li2Mn3Nb1O8,0.078063005,159.8885188,,2.42595866,-102.5569729,520,12.0000107
mp-770030,10,1.317814236,4.294803692,Li4Cr3Ga1O8,0.017031803,147.4914113,,2.89626773,-105.4886588,520,8.999785
mp-770037,74,0.30583749,4.822882049,Li2Mn2Sn2O8,0.00130142,168.4244684,,3.6146007,-90.69565618,520,3.9999872
mp-770041,12,1.89044861,4.039087654,Li3V1Cr2O6,0.005236445,111.7224162,,3.71248343,-82.88248718,520,7.9999987
mp-770062,63,2.425663797,3.542347701,Na2V2Si2O8,0.045784456,155.6444283,,3.57152651,-100.526881,520,2.00001595
mp-770063,12,1.391537913,4.14016239,Mg2Mn3O8,0.002644838,136.9366903,,2.85134046,-88.77489102,520,8.9998121
mp-770068,164,1.876650228,3.893376173,Na1V1O2,0.06874452,45.17955823,,3.85491933,-26.27677596,520,1.999988
mp-770094,12,1.97784861,3.938271659,Y2V2O7,0.081561079,165.1529969,,2.56729165,-92.11125762,520,2.0000858
mp-770095,160,12.60351491,4.082622489,Li2Fe4O8,0.068762867,148.562313,,1.89623021,-85.67215991,520,9.0001244
mp-770102,12,0.806347423,3.508586003,Li3Al2V1O6,0.027243935,104.9372368,,4.85283842,-80.42119152,520,2
mp-770104,5,14.82235135,4.133601387,Li1Mn4O8,0.087570268,142.4844456,,2.91585608,-89.98960474,520,13.0003706
mp-770107,227,42.88061409,5.169914307,Fe4Cu2O8,0.062270103,153.6802001,,3.48885734,-86.77524359,520,9.00237115
mp-770118,42,1.012330269,5.789036612,Ba3Ti2O7,0.028969401,177.7591067,,,-92.27448619,520,0
mp-770149,36,1.570074836,2.830574335,Li4Cr2O6,0.071753287,133.6096632,,1.28862287,-74.54615863,520,1.9999909
mp-770192,9,17.68773864,3.653026757,Li4Cr2O6,0.052378096,103.5284187,,2.44741125,-74.77866092,520,2.00000355
mp-770193,12,0.966070717,4.130704126,Li2Cr1Fe1O4,0.002456146,74.65954073,,3.08629831,-51.9862826,520,7.9999797
mp-770245,74,2.413709183,4.26781529,Li2Cr2Ni2O8,0.094979563,141.337209,,2.40246651,-83.52814611,520,3.00055525
mp-770251,12,0.580898946,4.262102079,Ti4V1O8,0.129505911,144.311763,,5.10693246,-113.4014333,520,2.2795988
mp-770315,15,2.684741119,3.337998894,Rb2Fe2O4,0.089223458,172.4330577,,-0.13824476,-44.36936787,520,5.0000328
mp-770321,166,6.944603221,4.048387811,Li2Mn3Cr1O8,0.013906607,147.1238717,,3.05828287,-97.66977511,520,12.9995273
mp-770384,63,4.17059562,3.416312475,Rb2Fe2O4,0.122513062,168.4803015,,-0.53517482,-44.10305104,520,3.00000905
mp-770385,166,1.519969241,5.17099857,Li2Fe3Bi1O8,0.012648911,166.4690366,,2.32457583,-84.66854872,520,15.0001268
mp-770391,12,-0.168356294,3.222200944,Li2Cr1O2,0.085912495,50.44018558,,2.52558811,-30.01897845,520,4.0000135
mp-770395,67,2.41714558,2.889271511,K4Li2Fe2O6,0.047668725,217.2243038,,0.80713654,-70.49452666,520,5.00000515
mp-770398,148,0.339273107,6.512942574,Ni2Sn2O6,0.027939613,114.9367286,,5.17194437,-56.85117601,520,2.00040125
mp-770399,102,2.558750377,2.745925796,Li12Ti4O14,0.079649257,301.6092074,,1.27934397,-196.2563692,520,0.00034395
mp-770405,11,-0.179898361,4.26640168,Ba2La2Br10,0.073210214,526.0233058,,0.24806725,-58.58019442,520,0.0001665
mp-770456,5,1.021200464,2.96814772,Li6Ti2O7,0.017930676,139.5140305,,1.60949103,-99.05396331,520,5.30E-05
mp-770543,167,2.989459554,4.86938182,Mn4O6,0.059254243,107.6754429,,3.72740262,-75.00070934,520,8.00009395
mp-770569,63,0.214987932,3.989536583,Zn2Cr2O8,0,151.008148,,-0.02786118,-72.20500332,520,9.00E-06
mp-770578,13,2.538868831,6.686224026,Ge2W2O8,0.194473694,159.1826909,,3.14998569,-82.75188598,520,7.44E-05
mp-770580,15,1.465192218,4.507537805,Li2Cr4O6,0.093387162,117.0979838,,5.54380519,-85.61961707,520,7.00002635
mp-770583,148,1.304679493,5.432539883,Mn2Zn2O6,0.005448493,102.9146063,,2.34548018,-61.08844701,520,3.0000359
mp-770596,65,-19.06425229,7.272386473,Ta1Cr1O4,0.024237762,67.80210156,,3.39306182,-53.99051186,520,3.0000388
mp-770601,227,0.382464769,7.029728633,Fe4Hg2O8,0.025561923,177.7660781,,2.04497908,-78.4709891,520,9.99988685
mp-770602,148,7.084706687,4.416517716,Ti2V2O6,0.004188311,110.393877,,5.34203172,-85.72284815,520,3.000025
mp-770603,5,-0.003937032,2.688066188,Li5Cr1O5,0.069670685,102.9768925,,1.10661203,-61.30731745,520,0.9999171
mp-770616,166,-2.535861269,5.137667111,Li2Cr3Bi1O8,0.020859518,163.8170372,,2.60043313,-94.40852521,520,8.9952419
mp-770617,65,0.456129778,6.624506845,La4Fe1O8,0.08382236,185.3580472,,6.34549245,-102.1987941,520,4.0000248
mp-770618,148,1.182243133,4.181664489,Mg2Mn2O6,0,101.0550011,,2.96879477,-67.34182721,520,2.9999509
mp-770649,12,0.372831018,3.088229634,Li5Nb1O5,0.008818675,111.6308892,,0.56998968,-68.9062165,520,0.000186
mp-770662,148,-2.395264991,6.522672518,Cd2Co2O6,0.033758675,111.6801768,,,-49.71947978,520,1
mp-770690,146,1.735833724,5.288452485,Mn3Te1O6,0.031189691,121.9583345,,4.42944687,-70.01772434,520,14.9998026
mp-770700,11,0.834334085,3.263787176,Li4Ti6O14,0.061169178,274.2090975,,1.21278865,-190.9886356,520,0.0008693
mp-770727,12,0.190808405,3.596720059,Li3Al2Fe1O6,0.020300401,104.6297091,,3.7844915,-77.17866714,520,4.9999621
mp-770751,85,1.234242675,3.259399416,Cr2P2O10,0.041790259,166.0507364,,0.93966338,-99.02754082,520,1.00018435
mp-770797,160,2.875912674,4.100955591,Li2Mn4O8,0.042856992,146.4292139,,2.44062715,-96.01617883,520,7.000094
mp-770839,148,1.037572264,3.122287259,Li1Cr1C2O6,0,95.17432997,,1.52692634,-74.38953421,520,2.9999899
mp-770840,74,3.241955187,4.276733829,Li2V2Ga2O8,0.048349858,148.7885103,,2.05407017,-91.97783037,520,1.00000105
mp-770908,160,-1.098108458,4.648238748,Co4O8,0.113222161,129.9383581,,1.05541737,-67.10436786,520,1.998929175
mp-770931,74,0.62656855,5.091051437,Cu2Te2O8,0.081709734,166.4394532,,3.44329684,-62.26769626,520,1.00414975
mp-770932,12,0.393215165,4.827453839,Li2Sb2O6,0,121.5613571,,2.65295839,-58.80884553,520,2.00E-06
mp-770997,12,3.237665296,6.419445867,Li2Hf1O3,0.008519464,62.17734512,,1.34111994,-45.51187447,520,1.85E-05
mp-771048,2,3.831520137,4.445320131,Fe1Co9O20,0.047372029,338.5207734,,,-171.5293847,520,12.999999
mp-771067,63,3.615157669,3.271843097,Cr2S2O8,0.046143209,150.2867004,,3.1614453,-81.10868632,520,3.99992875
mp-771096,74,0.191266701,4.862674807,Li2Fe2Sn2O8,0.001178248,167.6656256,,3.18261592,-86.50178094,520,4.9999409
mp-771189,42,14.16965949,5.746485904,Ba4Ti3O10,0.019890379,246.4599675,,2.68979585,-132.3399621,520,0.0002861
mp-771199,8,4.030331056,3.854634725,V3Fe1O8,0.039854407,145.0318688,,2.658644,-89.26482032,520,7.0010728
mp-771219,160,0.205458492,4.675201411,Li2Co4O8,0.04518985,134.1195937,,2.28357425,-79.84060767,520,3.0007269
mp-771247,10,1.042213087,5.06996491,Co1Te1O4,0.091919568,82.05503848,,2.95669433,-33.65103542,520,3.0000554
mp-771272,148,2.762166831,7.528398803,Mn2Tl2O6,0.128469017,135.5709536,,3.91590306,-59.54740143,520,2.8554071
mp-771288,166,2.199281373,4.02731902,Li3Cr4O8,0.030617742,147.1163928,,2.65884319,-104.7735658,520,11.0000024
mp-771380,162,5.618447585,4.778394513,Rb2Fe4O7,0.048956391,175.9481859,,2.11183051,-78.03092359,520,19.9996676
mp-771456,148,0.357946242,6.693185023,Te1W1O6,0.026731975,101.0825259,,2.43334355,-51.1088671,520,7.05E-05
mp-771458,12,3.45700656,4.128292629,Mn5Co1O12,0.023469974,211.420636,,0.71377305,-123.5762085,520,15.9991627
mp-771460,12,0.135940265,4.300915861,Ti1Co5O12,0.073798278,206.374862,,0.68746615,-111.1705194,520,5.0000334
mp-771461,5,19.0465882,3.210033742,Mn1V4Cu1O12,0.026273589,266.0159951,,0.20926652,-130.7373192,520,5.7297937
mp-771464,12,-0.628872966,4.514331483,Mn1Co5O12,0.027628434,199.2194563,,0.78051791,-106.4580623,520,8.0349193
mp-771472,12,5.513176397,4.458914184,Mn4Cu1O8,0.068496426,153.1692888,,2.33278266,-89.90971365,520,15.6622872
mp-771484,63,0.491866356,4.304660881,V2Co2O8,0.059373792,134.1437766,,2.00250777,-81.31292796,520,4.0000917
mp-771528,12,1.607226437,3.81086953,Li3Ti2Mn1O6,0.079773833,116.556073,,5.4699108,-87.81559174,520,5.4574016
mp-771535,5,3.057587853,3.336335072,Ti1V4Co1O12,0.121388485,250.1304015,,1.31122538,-136.2221526,520,4.9998548
mp-771550,166,5.219740233,4.28621485,Li2V3Te1O8,0.045811035,163.6055317,,4.39342266,-94.80061528,520,5.0001483
mp-771605,119,1.651305773,4.188667481,Li2Cr1Fe1O4,0.032308553,73.62639175,,3.34946715,-51.74746334,520,7.9999441
mp-771606,160,1.403467253,4.551483547,Li2Cr3Sn1O8,0.070474484,151.9811889,,3.4735219,-95.52046822,520,7.9999934
mp-771609,5,3.453908951,2.980859574,Li1Ti1V3O10,0.070127435,204.792658,,-0.01843044,-112.5502559,520,0.0006071
mp-771613,74,-0.969230565,5.175196273,Li2Ni2Sn2O8,0.008562713,159.3684817,,3.60324862,-76.58982456,520,0.99853285
mp-771621,44,5.672987934,3.677137212,Li3Fe3O8,0.14108032,142.8602765,,1.09511906,-79.71745284,520,10.9809052
mp-771628,74,1.494435593,4.087735383,Li2V2Cu2O8,0.107512185,150.6493201,,2.74103435,-87.38546451,520,1.0006262
mp-771629,166,1.727940851,3.807760377,Li2Mg1Mn3O8,0.019662421,144.3453059,,1.68966921,-92.57983813,520,8.9996158
mp-771630,160,8.5078885,4.376145731,Li1Cr3Fe2O8,0.005914566,152.773042,,2.8257433,-100.8066584,520,18.9999995
mp-771636,160,-1.79323847,4.849718353,Li1Co2O4,0.104999043,64.64665245,,2.75631407,-39.50163948,520,1.9194503
mp-771663,10,3.03969376,3.772111088,Li1V2O4,0.096777246,76.07862204,,3.19090676,-50.61558609,520,3.0000001
mp-771664,10,1.728508784,4.259626264,Li2V1Ni1O4,0.072131867,73.0991708,,3.17033216,-48.38032168,520,2.9999848
mp-771665,10,0.995088686,4.461700047,Li2Mn1Ni1O4,0.104989455,71.2758732,,3.8244843,-45.98407148,520,4.9997697
mp-771668,5,6.104324556,3.264448149,Ti1V4Fe1O12,0.188205517,254.0676785,,1.32596166,-136.5995419,520,5.9972219
mp-771675,10,2.044351917,4.054514662,Li2Mn1V1O4,0.066863302,75.25912709,,4.29450687,-54.12974713,520,5.9999997
mp-771676,10,0.271605425,4.804229551,Mn1Sb1O4,0.077276839,83.19430016,,2.60423284,-39.77921634,520,3.9999678
mp-771683,166,9.177498172,3.91829708,Li2Ti1Mn3O8,0.049977869,150.2586316,,3.18780127,-101.1660237,520,10.9999862
mp-771684,160,2.223060294,3.873847623,Li1Mg2Mn3O8,0.01855104,149.3259396,,3.34047452,-93.96542395,520,9.9996826
mp-771686,119,0.948744831,4.586007304,Nb1Cr1O4,0.06207674,75.64024985,,1.87288781,-50.98358796,520,3.0000012
mp-771725,65,1.981247082,5.669751805,Li1Ni3O4,0.012547634,72.34608765,,4.51950572,-38.81034579,520,4.9999595
mp-771735,12,-0.408359174,6.301962563,Ta2Fe2O8,0,158.513901,,1.23065333,-102.2563014,520,4.99980155
mp-771740,166,11.28834697,4.435815597,Mn3Te1O8,0.123312407,157.3794262,,2.36354684,-79.56421107,520,11.0011379
mp-771742,166,-3.865987447,5.859257012,Co3Bi1O8,0.085066604,145.6061324,,1.92252788,-67.13003196,520,2.0030053
mp-771748,166,3.948491448,3.927179153,Li2V1Fe3O8,0.063982617,152.3692615,,1.95379498,-91.69461191,520,15.0002953
mp-771753,166,2.434577934,3.5923888,Li2Ti3Mn1O8,0.045798912,157.3533646,,3.33797155,-111.7003477,520,4.9998686
mp-771759,166,0.3938548,3.729332687,Li2Ti3Cr1O8,0.002963232,150.265288,,4.74315926,-112.0442273,520,2.1760556
mp-771763,160,1.810587417,3.876047947,Mg2Mn3O8,0.039655708,146.2675753,,2.03812638,-88.29374972,520,8.9996031
mp-771787,166,2.926874761,3.837143329,Ti1Mn3O8,0.07505054,147.4290392,,0.67035708,-90.14923539,520,9.0008521
mp-771788,148,5.371983946,3.56251783,Li4V3O8,0.094014892,143.8351484,,3.29301891,-100.0524893,520,2.9999852
mp-771789,166,1.720140806,4.001210433,Ti1Mn3O8,0.094730462,141.3838046,,0.98715874,-89.91307633,520,9.0003369
mp-771791,160,6.78247612,4.39068947,Cr3Fe2O8,0.093570084,149.6419408,,2.35180191,-94.31868346,520,17.9999907
mp-771796,166,4.079624954,4.195480094,Mn3Cu1O8,0.074267971,141.0427252,,1.03036916,-77.91159681,520,7.9992087
mp-771797,4,3.051452922,4.129155275,Mn2Co2O8,0.025497514,143.0598431,,0.36094382,-76.67871055,520,4.00079115
mp-771809,10,0.654830638,4.983817384,Cr1Sb1O4,0.116883827,79.21624537,,2.86690343,-40.72771921,520,3.0000111
mp-771810,166,0.914643273,4.52887213,Li2Mn1Ni3O8,0.030546697,136.7244264,,2.81467935,-74.69680549,520,5.0010395
mp-771811,166,2.164757777,4.287239051,Mn3Co1O8,0.045784375,136.2373771,,0.79702698,-80.69609168,520,9.9947994
mp-771841,166,3.225279926,4.183073612,Mn3Cu1O8,0.062929613,141.4610406,,1.0014406,-78.0476571,520,8.0064251
mp-771855,74,0.201913804,4.986744167,Co2Te2O8,0.124460222,166.8488103,,2.64368516,-66.91158299,520,2.99993965
mp-771862,166,2.136958365,3.656440997,Li2Ti3V1O8,0.015647909,152.7819117,,4.1986763,-112.2817004,520,2.9446687
mp-771938,12,3.515926647,3.986862396,Mn5Sn1O12,0.068559572,243.8177883,,0.5279277,-124.499275,520,15.0001828
mp-771994,12,7.77781277,4.269794249,Fe1Co5O12,0.068224231,210.9817582,,0.60513656,-103.2594756,520,8.9999073
mp-772006,166,5.108279168,4.316568669,Li2V3Sb1O8,0,160.2084814,,3.8721057,-97.77712193,520,6.000031
mp-772007,166,6.743675837,4.074364562,Li2Cr3Co1O8,0.066235569,145.4160897,,2.03254009,-94.51452892,520,9.0007805
mp-772049,60,-2.774567368,2.528230929,Li8Ti8O20,0.035808995,498.1503634,,-0.76625372,-275.941304,520,0.00097195
mp-772052,31,0.167421616,4.985686616,Cd2Se2O8,0.020593092,170.1067727,,0.40994997,-58.41143829,520,0.0001016
mp-772053,148,2.01367772,5.037877303,Zr2Mn2O6,0.029668769,127.9946483,,2.69580415,-88.15570074,520,4.99999985
mp-772054,74,7.597616204,3.927184549,Li2Mn2V2O8,0.096027236,149.5287166,,3.26068386,-99.49613542,520,4.9999852
mp-772055,15,2.088034625,2.954391827,Li12Ti4O14,0.011646225,280.3272387,,1.4122862,-198.2964602,520,0.00014725
mp-772090,88,-1.134796077,3.299288725,Li8Ti18O40,0.028384334,783.6967784,,0.88572836,-544.5606026,520,0.00389435
mp-772126,2,1.05365503,2.915503356,Li4Fe1P2O8,0.090613827,155.8027077,,1.8223259,-96.67815303,520,4.0000675
mp-772127,15,4.820269208,3.403652396,V4Cr2O12,0.093200738,243.8133949,,1.97356867,-137.2545936,520,3.99943215
mp-772130,166,0.678980213,3.806174664,Li2Ti3Ni1O8,0.015838344,150.1534818,,2.63699165,-105.8103634,520,1.9999507
mp-772151,165,-0.40058627,3.724757193,Li4Ti8O18,0.009871852,311.4835768,,2.05949213,-246.0007326,520,0.00073245
mp-772160,9,2.596376749,5.107395596,Sr2La2I10,0.091389114,559.8953492,,3.41567076,-49.83911526,520,0.0001641
mp-772190,4,8.215569908,2.302452929,Li24Ti8O28,0.086429367,719.4036349,,-0.2763563,-392.1059318,520,0.0004356
mp-772214,227,1.507188651,4.438676917,Li2Zr4O8,0.098596949,189.5872799,,4.63757629,-117.6577745,520,0.00022425
mp-772231,166,1.058562435,5.150633743,Rb1Cr1O2,0,54.63394278,,3.04238428,-25.06452269,520,2.9999772
mp-772243,65,0.56017814,6.635145071,La4Mn1O8,0.083470996,184.8338816,,6.5734208,-104.6093673,520,3.0000106
mp-772247,74,-0.175934788,4.631777857,Li2Nb2Ni2O8,0.068675588,159.5645039,,2.30789728,-97.04997086,520,2.0003679
mp-772260,2,4.687301361,2.413211776,Li20Ti8O26,0.085153,645.2622844,,-0.20356158,-363.5924691,520,0.00036235
mp-772271,13,2.884359074,9.272075012,Lu2W2O8,0.020131725,151.4404367,,3.57002137,-96.18143383,520,0.9999903
mp-772290,139,1.003306427,5.171745775,Li4Ag4O4,0,167.9995858,,0.77310976,-51.07684125,520,0.00025525
mp-772345,166,1.689336807,3.652725097,Li4Mn3O8,0.039465062,145.7335342,,1.6191298,-95.24986585,520,8.9999965
mp-772347,148,4.968555125,2.574948391,Li6Fe1O6,0.06918505,124.7766295,,0.14253924,-66.33798243,520,1.9334866
mp-772359,166,2.167029952,4.25238437,Mn3Co1O8,0.028560197,137.3540471,,1.62130766,-80.90278182,520,11.9990059
mp-772392,74,5.381379631,3.682564369,Li2Ti2V2O8,0,153.0844587,,3.34276827,-109.4878482,520,1.9999991
mp-772395,11,1.114780734,3.020536838,Li2V2O4F4,0.001342309,140.601886,,-0.82791798,-73.98573081,520,6.40E-06
mp-772421,9,1.574100217,2.925992071,K2Li4Fe2O6,0.065908013,177.9988037,,0.69976611,-73.49689521,520,5.0000574
mp-772472,9,2.015802384,2.788202034,Li2Fe2P2O8,0.093899915,187.9076589,,1.10616372,-94.35339716,520,3.99994865
mp-772479,2,5.205046525,3.733041101,Mn3V2O10,0.098343266,189.8016305,,1.70968105,-110.0621597,520,11.0012576
mp-772521,185,1.131690838,2.229322368,Li16Ti2O12,0.004080712,297.0384264,,0.15998644,-170.8058962,520,0.0014852
mp-772592,227,3.84001107,3.534509075,Rb2Fe2O4,0.089055772,162.8461955,,0.84296649,-44.37070936,520,4.9999874
mp-772593,119,0.607946388,6.544961227,Li2Ni1Bi1O4,0.045796328,87.67124681,,4.56106602,-41.04905725,520,2.0386706
mp-772598,166,1.891551718,3.827912699,Mn2O4,0.012774714,75.42597571,,0.19083142,-42.67651554,520,3.00017075
mp-772689,166,11.04859436,4.170477002,Li2Fe3Cu1O8,0.033840371,148.4989969,,1.8328824,-82.05105919,520,13.8664663
mp-772696,15,3.02698165,4.665654159,Cr6O8,0.099776572,156.5890496,,3.98878449,-109.5389222,520,10.0000219
mp-772700,6,2.086699455,3.356517012,Li2Cr2P2O8,0.092397293,152.2834586,,3.84287729,-98.62727835,520,4.0001147
mp-772723,74,0.572622555,4.861203737,Li2Cr2Sn2O8,0,165.0868714,,3.13454196,-92.9374833,520,3.0000011
mp-772730,166,9.06737144,3.990208963,Li2Mn3V1O8,0.085238514,148.8301214,,2.9545782,-97.69219427,520,12.0012138
mp-772741,166,2.458021398,4.444468273,Li2Mn3Sn1O8,0.048042387,158.9381408,,3.3826769,-93.08360894,520,11.0000813
mp-772801,148,-0.464753473,9.401597409,Lu2Bi2O6,0.058552473,152.5831198,,3.63837688,-70.62286153,520,2.30E-06
mp-772920,14,9.472944165,2.473957973,Li32Ti8O28,0.088800894,706.802394,,3.65855293,-408.6555123,520,0.000478075
mp-772925,2,0.29597008,3.286129888,Li8Ti10O24,0.026271285,463.9742693,,1.32885203,-329.9698056,520,0.00283315
mp-772968,5,3.910570223,4.722490523,Li2Tl2P2H2O6,0.006775352,204.8588547,,1.20583274,-79.15425231,520,4.31E-05
mp-772972,14,7.932980262,2.541494009,Li8Ti8O20,0.055947532,495.5507082,,-0.65875826,-275.2163167,520,0.00121775
mp-773137,129,2.338907331,3.812705879,K2Ca2Bi2,0,251.0004523,,1.36771176,-18.15211098,520,1.12E-05
mp-773220,160,12.55418507,4.575636311,Li2Fe3Sn1O8,0.087184231,155.3693473,,2.74908552,-85.39034271,520,13.9995276
mp-773224,3,0.432643209,4.960926367,Li1Y3W1O8,0.071635345,195.9785648,,0.81651262,-106.1465633,520,2.54E-05
mp-773237,12,5.498388327,4.080138238,Mn5Cu1O12,0.052117375,215.7931778,,1.08253017,-120.6178635,520,16.0938076
mp-773253,10,0.123802916,4.834410259,Li2Mn1Sn1O4,0.039400806,86.39553778,,4.82942321,-49.35241788,520,4.9999134
mp-773255,119,1.34178919,4.467254773,Li2Cr1Ni1O4,0.080823229,70.09368576,,3.22343908,-46.77186156,520,4.0005498
mp-773256,12,12.60780178,4.345847798,Mn4Fe1O8,0.159275835,154.2117751,,2.71902703,-92.79957072,520,19.9996266
mp-773257,12,1.790703911,4.524539465,Mn4Ni1O8,0.08604379,149.1667357,,2.38333484,-89.33647399,520,16.0008565
mp-773261,160,14.87763621,4.606533388,Li1Zn1Fe4O8,0.050488991,152.7422418,,2.06971838,-85.51712167,520,18.9999983
mp-773270,5,1.588077911,3.118890235,Li1V3Co1O10,0.082157387,201.6210757,,-0.03165007,-102.2807526,520,5.0007234
mp-773280,12,3.09565277,3.934065556,Ti1Mn5O12,0.054434123,217.1876377,,0.80480765,-132.8231915,520,15.0014142
