,Unnamed: 0,e_above_hull,final_energy,total_magnetization,spacenumber,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,gaps
495,495,0.0,-80.91400673,0.000749075,204,27,51,24,45.0,9.0,51,58,85,27,78.25,10.125,85,58.933195,121.76,62.82680500000001,106.0532988,23.56005188,121.76,903.78,1768.0,864.22,1119.835,324.0825,903.78,9,15,6,13.5,2.25,15,4,5,1,4.75,0.375,5,126,139,13,135.75,4.875,139,1.88,2.05,0.17,2.0075,0.06375,2.05,2,2,0,2.0,0.0,2,0,3,3,2.25,1.125,3,7,10,3,9.25,1.125,10,0,0,0,0.0,0.0,0,9,15,6,13.5,2.25,15,0,0,0,0.0,0.0,0,0,3,3,2.25,1.125,3,0,3,3,0.75,1.125,0,0,0,0,0,0,0,3,3,0,3.0,0.0,3,10.245,31.56,21.315,26.23125,7.993125,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3871178,0.5806766999999999,0.0,166,194,28,173.0,10.5,166,-3,5,8,3.854496447,0.624143
496,496,0.27630844,-25.87393316,4.35e-06,194,40,52,12,46.0,6.0,40,44,90,46,67.0,23.0,44,91.22399999999999,127.6,36.376,109.412,18.188,91.22399999999999,722.66,2128.0,1405.34,1425.33,702.67,722.66,4,16,12,10.0,6.0,4,5,5,0,5.0,0.0,5,138,175,37,156.5,18.5,138,1.33,2.1,0.77,1.715,0.385,1.33,2,2,0,2.0,0.0,2,0,4,4,2.0,2.0,0,2,10,8,6.0,4.0,2,0,0,0,0.0,0.0,0,4,16,12,10.0,6.0,4,0,0,0,0.0,0.0,0,0,2,2,1.0,1.0,0,0,8,8,4.0,4.0,0,0,0,0,0,0,0,2,8,6,5.0,3.0,2,23.195,34.76333333,11.56833333,28.97916667,5.784166667,23.195,0.0,0.46399999999999997,0.46399999999999997,0.23199999999999998,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,194,42,173.0,21.0,152,-2,2,4,2.828427125,0.0
497,497,0.0,-69.939403,0.00058285,223,41,50,9,43.25,3.375,41,47,80,33,55.25,12.375,47,92.90638,118.71,25.803620000000002,99.357285,9.6763575,92.90638,505.08,2750.0,2244.92,2188.77,841.845,2750.0,5,14,9,7.25,3.375,5,5,5,0,5.0,0.0,5,139,164,25,157.75,9.375,164,1.6,1.96,0.36,1.69,0.135,1.6,1,2,1,1.25,0.375,1,0,2,2,0.5,0.75,0,4,10,6,5.5,2.25,4,0,0,0,0.0,0.0,0,5,14,9,7.25,3.375,5,0,1,1,0.75,0.375,1,0,4,4,1.0,1.5,0,0,6,6,4.5,2.25,6,0,0,0,0,0,0,4,7,3,6.25,1.125,7,18.18,33.285,15.105,21.95625,5.664375,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,229,88,207.0,33.0,229,0,0,0,0.0,0.0
498,498,0.0,-34.32156463,0.00089175,227,38,45,7,42.66666667,3.111111111,45,8,59,51,42.0,22.66666667,59,87.62,102.9055,15.2855,97.81033333,6.793555556,102.9055,1050.0,2237.0,1187.0,1841.3333329999998,527.5555555999999,2237.0,2,9,7,6.666666667,3.111111111,9,5,5,0,5.0,0.0,5,142,195,53,159.66666669999998,23.55555556,142,0.95,2.28,1.33,1.8366666669999998,0.591111111,2.28,1,2,1,1.333333333,0.444444444,1,0,0,0,0.0,0.0,0,0,8,8,5.333333333,3.5555555560000003,8,0,0,0,0.0,0.0,0,2,9,7,6.666666667,3.111111111,9,0,1,1,0.666666667,0.444444444,1,0,0,0,0.0,0.0,0,0,2,2,1.333333333,0.8888888890000001,2,0,0,0,0,0,0,0,3,3,2.0,1.333333333,3,13.64,54.23,40.59,27.17,18.04,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,0,0,0,0.0,0.0
499,499,0.001923368,-30.85305134,8.71e-05,129,52,57,5,53.66666667,2.222222222,52,13,90,77,64.33333333,34.22222222,90,127.6,138.90547,11.30547,131.36848999999998,5.024653333,127.6,722.66,1193.0,470.34,879.44,209.04,722.66,3,16,13,11.66666667,5.777777778,16,5,6,1,5.333333333,0.444444444,5,138,207,69,161.0,30.66666667,138,1.1,2.1,1.0,1.766666667,0.444444444,2.1,2,2,0,2.0,0.0,2,0,4,4,2.666666667,1.7777777780000001,4,1,10,9,7.0,4.0,10,0,0,0,0.0,0.0,0,3,16,13,11.66666667,5.777777778,16,0,0,0,0.0,0.0,0,0,2,2,1.333333333,0.8888888890000001,2,0,9,9,3.0,4.0,0,0,0,0,0,0,0,2,9,7,4.333333333,3.111111111,2,34.76333333,36.8975,2.1341666669999997,35.47472222,0.9485185190000001,34.76333333,0.0,0.46399999999999997,0.46399999999999997,0.309333333,0.20622222199999998,0.46399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,152,194,42,166.0,18.66666667,152,-2,3,5,2.645751311,0.0
500,500,0.0,-9.31667851,0.0295622,191,39,48,9,45.0,4.0,48,12,70,58,50.66666667,25.77777778,70,88.90585,112.411,23.50515,104.57595,10.44673333,112.411,594.22,1799.0,1204.78,995.8133332999998,535.4577778,594.22,3,12,9,9.0,4.0,12,5,5,0,5.0,0.0,5,144,190,46,159.33333330000002,20.44444444,144,1.22,1.69,0.47,1.533333333,0.208888889,1.69,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,1,10,9,7.0,4.0,10,0,0,0,0.0,0.0,0,3,12,9,9.0,4.0,12,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,9,9,3.0,4.0,0,0,0,0,0,0,0,0,9,9,3.0,4.0,0,19.495,32.365,12.87,23.785,5.72,19.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
501,501,0.0,-23.03776827,0.0002044,166,6,39,33,28.0,14.66666667,39,12,77,65,33.66666667,28.88888889,12,12.0107,88.90585,76.89515,63.27413333,34.17562222,88.90585,1799.0,3823.0,2024.0,2473.666667,899.5555555999999,1799.0,3,14,11,6.666666667,4.8888888889999995,3,2,5,3,4.0,1.333333333,5,76,190,114,152.0,50.66666667,190,1.22,2.55,1.33,1.6633333330000002,0.591111111,1.22,2,2,0,2.0,0.0,2,0,2,2,0.666666667,0.8888888890000001,0,0,1,1,0.666666667,0.444444444,1,0,0,0,0.0,0.0,0,3,4,1,3.333333333,0.444444444,3,0,0,0,0.0,0.0,0,0,4,4,1.333333333,1.7777777780000001,0,0,9,9,6.0,4.0,9,0,0,0,0,0,0,4,9,5,7.333333333,2.222222222,9,5.64,32.365,26.725,23.45666667,11.87777778,32.365,0.0,4.496,4.496,1.498666667,1.9982222219999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,0,0,0,0.0,0.0
502,502,0.0,-22.02623433,4.65e-06,131,8,46,38,27.0,19.0,8,62,87,25,74.5,12.5,62,15.9994,106.42,90.4206,61.2097,45.2103,15.9994,54.8,1828.05,1773.25,941.425,886.625,54.8,10,16,6,13.0,3.0,10,2,5,3,3.5,1.5,2,66,139,73,102.5,36.5,66,2.2,3.44,1.24,2.82,0.62,2.2,0,2,2,1.0,1.0,0,0,4,4,2.0,2.0,0,0,10,10,5.0,5.0,0,0,0,0,0.0,0.0,0,6,10,4,8.0,2.0,6,0,0,0,0.0,0.0,0,0,2,2,1.0,1.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,1.0,1.0,0,9.105,14.41,5.305,11.7575,2.6525,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,225,213,118.5,106.5,12,-2,2,4,2.828427125,0.623518
503,503,0.0010457469999999999,-39.04119786,2.8000000000000003e-05,221,41,77,36,68.0,13.5,77,47,60,13,56.75,4.875,60,92.90638,192.217,99.31062,167.389345,37.241482500000004,192.217,2739.0,2750.0,11.0,2741.75,4.125,2739.0,5,9,4,8.0,1.5,9,5,6,1,5.75,0.375,6,141,164,23,146.75,8.625,141,1.6,2.2,0.6,2.05,0.225,2.2,1,2,1,1.75,0.375,2,0,0,0,0.0,0.0,0,4,7,3,6.25,1.125,7,0,14,14,10.5,5.25,14,5,23,18,18.5,6.75,23,0,1,1,0.25,0.375,0,0,0,0,0.0,0.0,0,3,6,3,3.75,1.125,3,0,0,0,0,0,0,3,7,4,4.0,1.5,3,14.21,18.18,3.97,15.2025,1.48875,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,229,4,226.0,1.5,225,0,0,0,0.0,0.0
504,504,0.0,-38.91424954,5.429999999999999e-05,9,31,34,3,32.8,1.44,34,74,89,15,83.0,7.2,89,69.723,78.96,9.237,75.2652,4.4337599999999995,78.96,302.91,494.0,191.09,417.564,91.7232,494.0,13,16,3,14.8,1.44,16,4,4,0,4.0,0.0,4,120,122,2,120.8,0.96,120,1.81,2.55,0.74,2.254,0.3552,2.55,2,2,0,2.0,0.0,2,1,4,3,2.8,1.44,4,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,13,16,3,14.8,1.44,16,0,0,0,0.0,0.0,0,2,5,3,3.2,1.44,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,18.8575,25.92,7.0625,23.095,3.39,25.92,0.0,0.799,0.799,0.4794,0.38351999999999997,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14,64,50,34.0,24.0,14,-2,3,5,3.5355339060000004,1.6908130000000001
505,505,0.0,-11.82714503,0.0,225,8,56,48,32.0,24.0,8,9,87,78,48.0,39.0,9,15.9994,137.327,121.3276,76.6632,60.6638,15.9994,54.8,1000.0,945.2,527.4,472.6,54.8,2,16,14,9.0,7.0,2,2,6,4,4.0,2.0,2,66,215,149,140.5,74.5,66,0.89,3.44,2.55,2.165,1.275,0.89,2,2,0,2.0,0.0,2,0,4,4,2.0,2.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,6,4,4.0,2.0,2,0,0,0,0.0,0.0,0,0,2,2,1.0,1.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,2,1.0,1.0,0,9.105,63.59,54.485,36.3475,27.2425,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,229,217,120.5,108.5,12,-2,2,4,2.828427125,3.481336
506,506,0.0,-57.58148092,2.08e-06,189,15,20,5,17.5,2.5,15,7,83,76,45.0,38.0,7,30.973762,40.078,9.104238,35.525881,4.552119,30.973762,317.3,1115.0,797.7,716.15,398.85,317.3,2,15,13,8.5,6.5,2,3,4,1,3.5,0.5,3,107,176,69,141.5,34.5,107,1.0,2.19,1.19,1.595,0.595,1.0,2,2,0,2.0,0.0,2,0,3,3,1.5,1.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,5,3,3.5,1.5,2,0,0,0,0.0,0.0,0,0,3,3,1.5,1.5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,1.5,1.5,0,22.5702381,37.77,15.1997619,30.17011905,7.599880952,22.5702381,0.0,1.625,1.625,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,225,223,113.5,111.5,2,-3,3,6,3.378555038,1.049883
507,507,0.0,-99.93559954,3.15e-06,166,5,8,3,5.428571429,0.734693878,5,72,87,15,74.14285714,3.673469388,72,10.811,15.9994,5.1884,11.5522,1.270628571,10.811,54.8,2348.0,2293.2,2020.4,561.6,2348.0,13,16,3,13.42857143,0.734693878,13,2,2,0,2.0,0.0,2,66,84,18,81.42857143,4.408163265,84,2.04,3.44,1.4,2.24,0.342857143,2.04,2,2,0,2.0,0.0,2,1,4,3,1.428571429,0.734693878,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,6,3,3.428571429,0.734693878,3,0,0,0,0.0,0.0,0,2,5,3,4.571428571,0.734693878,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,5,3,4.571428571,0.734693878,5,7.1725,9.105,1.9325,7.448571428999999,0.473265306,7.1725,0.0,1.524,1.524,1.3062857140000002,0.37322449,1.524,0.0,0.0,0.0,0.0,0.0,0.0,12,166,154,144.0,37.71428571,166,0,0,0,0.0,2.849441
508,508,0.0,-32.75472197,1.4000000000000001e-05,227,38,78,40,64.66666667,17.77777778,78,8,63,55,44.66666667,24.44444444,63,87.62,195.084,107.464,159.26266669999998,47.76177778,195.084,1050.0,2041.4,991.4,1710.9333329999997,440.6222222,2041.4,2,10,8,7.333333333,3.5555555560000003,10,5,6,1,5.666666667,0.444444444,6,136,195,59,155.66666669999998,26.22222222,136,0.95,2.28,1.33,1.8366666669999998,0.591111111,2.28,1,2,1,1.333333333,0.444444444,1,0,0,0,0.0,0.0,0,0,9,9,6.0,4.0,9,0,14,14,9.333333332999999,6.222222222,14,2,24,22,16.66666667,9.777777777999999,24,0,1,1,0.666666667,0.444444444,1,0,0,0,0.0,0.0,0,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,0,2,2,1.333333333,0.8888888890000001,2,15.02,54.23,39.21,28.09,17.42666667,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,225,0,225.0,0.0,225,-2,2,4,2.558408596,0.0
509,509,0.0,-20.240471199999998,2.7e-06,225,7,40,33,23.5,16.5,7,44,82,38,63.0,19.0,44,14.0067,91.22399999999999,77.2173,52.61535,38.60865,14.0067,63.05,2128.0,2064.95,1095.525,1032.475,63.05,4,15,11,9.5,5.5,4,2,5,3,3.5,1.5,2,71,175,104,123.0,52.0,71,1.33,3.04,1.71,2.185,0.855,1.33,2,2,0,2.0,0.0,2,0,3,3,1.5,1.5,0,0,2,2,1.0,1.0,0,0,0,0,0.0,0.0,0,4,5,1,4.5,0.5,4,0,0,0,0.0,0.0,0,0,3,3,1.5,1.5,0,0,8,8,4.0,4.0,0,0,0,0,0,0,0,3,8,5,5.5,2.5,3,14.76875,23.195,8.42625,18.981875,4.213125,14.76875,0.0,6.437,6.437,3.2185,3.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,194,0,194.0,0.0,194,-3,3,6,4.242640687,0.0
510,510,0.0,-57.86732793,2.18e-06,205,46,51,5,49.33333333,2.222222222,51,62,85,23,77.33333333,10.22222222,85,106.42,121.76,15.34,116.64666670000001,6.817777778,121.76,903.78,1828.05,924.27,1211.87,410.7866667,903.78,10,15,5,13.33333333,2.222222222,15,5,5,0,5.0,0.0,5,139,139,0,139.0,0.0,139,2.05,2.2,0.15,2.1,0.066666667,2.05,0,2,2,1.333333333,0.8888888890000001,2,0,3,3,2.0,1.333333333,3,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,10,15,5,13.33333333,2.222222222,15,0,0,0,0.0,0.0,0,0,3,3,2.0,1.333333333,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,2.0,1.333333333,3,14.41,31.56,17.15,25.84333333,7.622222222,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,225,59,185.66666669999998,26.22222222,166,-3,5,8,4.045199175,0.0
511,511,0.0,-103.6421973,2.05e-06,204,15,45,30,22.5,11.25,15,59,83,24,77.0,9.0,83,30.973762,102.9055,71.931738,48.9566965,26.97440175,30.973762,317.3,2237.0,1919.7,797.225,719.8875,317.3,9,15,6,13.5,2.25,15,3,5,2,3.5,0.75,3,107,142,35,115.75,13.125,107,2.19,2.28,0.09,2.2125,0.03375,2.19,1,2,1,1.75,0.375,2,0,3,3,2.25,1.125,3,0,8,8,2.0,3.0,0,0,0,0,0.0,0.0,0,5,9,4,6.0,1.5,5,0,1,1,0.25,0.375,0,0,3,3,2.25,1.125,3,0,2,2,0.5,0.75,0,0,0,0,0,0,0,3,3,0,3.0,0.0,3,13.64,22.5702381,8.930238095,20.33767857,3.348839286,22.5702381,0.0,1.625,1.625,1.21875,0.609375,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2,225,223,57.75,83.625,2,-3,5,8,4.525483400000001,0.0
512,512,0.0,-39.96005386,2.85e-06,123,41,77,36,59.0,18.0,41,47,60,13,53.5,6.5,47,92.90638,192.217,99.31062,142.56169,49.65531,92.90638,2739.0,2750.0,11.0,2744.5,5.5,2739.0,5,9,4,7.0,2.0,5,5,6,1,5.5,0.5,5,141,164,23,152.5,11.5,141,1.6,2.2,0.6,1.9,0.3,1.6,1,2,1,1.5,0.5,1,0,0,0,0.0,0.0,0,4,7,3,5.5,1.5,4,0,14,14,7.0,7.0,0,5,23,18,14.0,9.0,5,0,1,1,0.5,0.5,0,0,0,0,0.0,0.0,0,3,6,3,4.5,1.5,3,0,0,0,0,0,0,3,7,4,5.0,2.0,3,14.21,18.18,3.97,16.195,1.985,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,229,4,227.0,2.0,225,0,0,0,0.0,0.0
513,513,0.0,-52.46495627,2.15e-06,62,28,39,11,33.5,5.5,28,12,61,49,36.5,24.5,12,58.6934,88.90585,30.21245,73.799625,15.106225,58.6934,1728.0,1799.0,71.0,1763.5,35.5,1728.0,3,10,7,6.5,3.5,3,4,5,1,4.5,0.5,4,124,190,66,157.0,33.0,124,1.22,1.91,0.69,1.565,0.345,1.22,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,1,8,7,4.5,3.5,1,0,0,0,0.0,0.0,0,3,10,7,6.5,3.5,3,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,9,7,5.5,3.5,2,0,0,0,0,0,0,2,9,7,5.5,3.5,2,10.32,32.365,22.045,21.3425,11.0225,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953946999999999,0.5953946999999999,0.29769735,0.29769735,0.0,194,225,31,209.5,15.5,194,0,0,0,0.0,0.0
514,514,0.0,-9.09202809,6.8e-06,225,12,14,2,12.66666667,0.8888888890000001,12,68,78,10,71.33333333,4.444444444,68,24.305,28.0855,3.7805,25.56516667,1.6802222219999998,24.305,923.0,1687.0,764.0,1177.666667,339.55555560000005,923.0,2,14,12,6.0,5.333333333,2,3,3,0,3.0,0.0,3,111,141,30,131.0,13.33333333,141,1.31,1.9,0.59,1.506666667,0.262222222,1.31,2,2,0,2.0,0.0,2,0,2,2,0.666666667,0.8888888890000001,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,4,2,2.666666667,0.8888888890000001,2,0,0,0,0.0,0.0,0,0,4,4,1.333333333,1.7777777780000001,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,4,1.333333333,1.7777777780000001,0,20.44,22.89,2.45,22.07333333,1.0888888890000001,22.89,0.0,0.773,0.773,0.257666667,0.34355555600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,227,33,205.0,14.66666667,194,-4,2,6,4.242640687,0.6278699999999999
515,515,0.071077013,-72.08474779,0.00067905,223,32,41,9,38.75,3.375,41,47,79,32,55.0,12.0,47,72.64,92.90638,20.266379999999998,87.83978499999999,7.5998925,92.90638,1211.4,2750.0,1538.6,2365.35,576.975,2750.0,5,14,9,7.25,3.375,5,4,5,1,4.75,0.375,5,120,164,44,153.0,16.5,164,1.6,2.01,0.41,1.7025,0.15375,1.6,1,2,1,1.25,0.375,1,0,2,2,0.5,0.75,0,4,10,6,5.5,2.25,4,0,0,0,0.0,0.0,0,5,14,9,7.25,3.375,5,0,1,1,0.75,0.375,1,0,4,4,1.0,1.5,0,0,6,6,4.5,2.25,6,0,0,0,0,0,0,4,7,3,6.25,1.125,7,18.18,23.005,4.825,19.38625,1.809375,18.18,0.0,0.38299999999999995,0.38299999999999995,0.09575,0.143625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,229,4,228.0,1.5,229,0,0,0,0.0,0.0
516,516,0.08209573099999999,-50.927178600000005,1.09e-05,191,57,77,20,73.66666667,5.555555556,77,13,60,47,52.16666667,13.05555556,60,138.90547,192.217,53.311530000000005,183.33174499999998,14.80875833,192.217,1193.0,2739.0,1546.0,2481.333333,429.4444444,2739.0,3,9,6,8.0,1.6666666669999999,9,6,6,0,6.0,0.0,6,141,207,66,152.0,18.33333333,141,1.1,2.2,1.1,2.016666667,0.305555556,2.2,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,1,7,6,6.0,1.6666666669999999,7,0,14,14,11.66666667,3.888888889,14,3,23,20,19.66666667,5.555555556,23,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,9,6,4.0,1.6666666669999999,3,0,0,0,0,0,0,3,9,6,4.0,1.6666666669999999,3,14.21,36.8975,22.6875,17.99125,6.302083333,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,225,31,219.83333330000002,8.611111111,225,0,0,0,0.0,0.0
517,517,0.0,-9.68387413,0.000195,164,9,47,38,34.33333333,16.88888889,47,65,93,28,74.33333333,12.44444444,65,18.998403200000002,107.8682,88.8697968,78.2449344,39.49768747,107.8682,53.5,1234.93,1181.43,841.12,525.08,1234.93,11,17,6,13.0,2.666666667,11,2,5,3,4.0,1.333333333,5,57,145,88,115.66666670000001,39.11111111,145,1.93,3.98,2.05,2.613333333,0.911111111,1.93,1,2,1,1.333333333,0.444444444,1,0,5,5,1.6666666669999999,2.222222222,0,0,10,10,6.666666667,4.444444444,10,0,0,0,0.0,0.0,0,7,11,4,9.666666667000001,1.7777777780000001,11,0,1,1,0.666666667,0.444444444,1,0,1,1,0.333333333,0.444444444,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,1,9.7075,16.33,6.6225,14.1225,2.943333333,16.33,0.0,1.97,1.97,0.656666667,0.8755555559999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,225,210,155.0,93.33333333,225,0,0,0,0.0,0.0
518,518,0.0,-39.39340841,5.45e-06,68,50,79,29,55.8,9.28,50,66,80,14,77.2,4.48,80,118.71,196.966569,78.256569,134.3613138,25.04210208,118.71,505.08,1337.33,832.25,671.53,266.32,505.08,11,14,3,13.4,0.96,14,5,6,1,5.2,0.32,5,136,139,3,138.4,0.96,139,1.96,2.54,0.58,2.076,0.1856,1.96,1,2,1,1.8,0.32,2,0,2,2,1.6,0.64,2,10,10,0,10.0,0.0,10,0,14,14,2.8,4.48,0,14,25,11,16.2,3.52,14,0,1,1,0.2,0.32,0,0,4,4,3.2,1.28,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,4,3,3.4,0.96,4,16.7,33.285,16.585,29.968000000000004,5.3072,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,225,84,157.8,26.88,141,0,0,0,0.0,0.0
519,519,0.003023537,-9.61172366,3.2e-05,225,8,37,29,27.33333333,12.88888889,37,4,87,83,31.66666667,36.88888889,4,15.9994,85.4678,69.4684,62.31166667,30.87484444,85.4678,54.8,312.46,257.66,226.5733333,114.51555559999998,312.46,1,16,15,6.0,6.666666667,1,2,5,3,4.0,1.333333333,5,66,220,154,168.66666669999998,68.44444444,220,0.82,3.44,2.62,1.6933333330000002,1.1644444440000001,0.82,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.7777777780000001,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,6,5,2.666666667,2.222222222,1,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.8888888890000001,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,9.105,90.7225,81.6175,63.51666667,36.27444444,90.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,229,217,156.66666669999998,96.44444444,229,-2,1,3,2.121320344,2.395705
520,520,0.0,-18.82293056,0.6485694000000001,221,23,44,21,33.5,10.5,23,46,56,10,51.0,5.0,46,50.9415,101.07,50.1285,76.00575,25.06425,50.9415,2183.0,2607.0,424.0,2395.0,212.0,2183.0,5,8,3,6.5,1.5,5,4,5,1,4.5,0.5,4,146,153,7,149.5,3.5,146,1.63,2.2,0.57,1.915,0.285,1.63,1,2,1,1.5,0.5,1,0,0,0,0.0,0.0,0,3,7,4,5.0,2.0,3,0,0,0,0.0,0.0,0,5,8,3,6.5,1.5,5,0,1,1,0.5,0.5,0,0,0,0,0.0,0.0,0,3,7,4,5.0,2.0,3,0,0,0,0,0,0,4,7,3,5.5,1.5,4,13.01,13.51,0.5,13.26,0.25,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,229,35,211.5,17.5,194,0,0,0,0.0,0.0
